"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.000721813084801
29_34,3.9108954668571303
34_34,3.894520686609709
44_34,3.7186798578069955
47_34,3.871833487867096
48_34,3.62329537100845
52_34,3.641628506041723
73_34,4.065659766935824
95_34,4.094126982185578
97_34,3.6638895383366856
101_34,3.4675600448781707
110_34,4.090546176601271
115_34,3.5048553475896838
117_34,4.1704999691184685
118_34,3.858982766599096
127_34,3.763303983903042
131_34,3.81621085650235
145_34,3.9016974060393834
149_34,4.066091028164051
151_34,4.052239428764938
153_34,3.7707261513417922
167_34,3.1356956761462333
178_34,4.012049135473654
200_34,3.704506016469188
207_34,3.7310493121216313
213_34,3.773834895120345
225_34,3.5018131853694543
244_34,3.909337852124423
246_34,3.7913680012043
251_34,3.8198636998367403
252_34,3.8740194914844306
271_34,3.6456585536532
287_34,3.738029991656179
292_34,3.82914028468067
310_34,3.4502867742378895
335_34,3.8079900635336403
342_34,4.055942579231885
344_34,4.014152740322712
356_34,3.9484252335139014
357_34,3.620148588573835
368_34,3.7278717059670408
376_34,3.8163568844193674
383_34,3.9950536178772302
390_34,4.0493203493615635
397_34,4.237795930888455
400_34,3.803073063749544
405_34,3.7453478748762215
407_34,4.0085466579390046
411_34,4.251243133872612
428_34,4.014627740164269
438_34,3.748484671809748
439_34,3.6756808151884783
446_34,3.892523850564568
447_34,3.7466927799309726
448_34,4.135165477339915
453_34,3.88985888511352
474_34,3.6977782866990805
489_34,4.261629572651127
502_34,3.447809703217968
505_34,3.8672950771215455
508_34,3.934294435808886
510_34,3.652944743927798
512_34,3.9717692293380797
520_34,3.937489253787101
529_34,3.8634038268062243
573_34,3.7102593827284145
584_34,3.721596433464376
591_34,3.5370332199205263
617_34,3.6719650306531277
629_34,3.6708048353634513
633_34,3.9537404635205236
645_34,3.3854280787220548
648_34,3.6762362876624457
655_34,3.8430109947278837
665_34,4.116456946114807
669_34,4.07969414735538
670_34,3.755983687079375
675_34,3.5848372388987073
678_34,3.3692719357014207
680_34,3.660939322964822
696_34,3.4729747732465492
704_34,4.067859917966249
773_34,3.8339367900680683
778_34,3.7311183636115466
792_34,4.187171234338675
796_34,3.766820061574202
804_34,3.919831077609206
806_34,3.4690020528856467
847_34,3.639332270360144
849_34,4.081071400279452
860_34,3.774668456360307
877_34,3.9694458953912837
886_34,3.9668034158526293
906_34,3.9191618793560705
1_94,4.155944690084282
44_94,3.8741833542702153
60_94,4.21457985602877
64_94,3.6033449064386196
108_94,3.8902050148990344
134_94,4.01654747754042
145_94,4.143893852226306
149_94,4.104390505832628
176_94,3.844344412595929
179_94,3.851065209895076
195_94,3.9367561224447263
209_94,3.8446855872941024
284_94,4.021510292285476
295_94,4.237641886154955
299_94,3.4778810300890424
310_94,3.7387073400261754
312_94,4.014420230224414
376_94,3.860959187251021
397_94,4.294523355760866
411_94,4.224824704093035
445_94,3.919566252099438
448_94,4.231464657994799
480_94,3.7370260960348456
488_94,3.6399728057445273
502_94,3.3267006716550633
512_94,4.278726108906496
555_94,3.9939951993688694
579_94,3.96910352627473
583_94,4.042867601974238
622_94,3.246839526570892
633_94,4.152544190380399
640_94,4.083940478681268
676_94,4.199513163398989
699_94,3.8270918848483113
713_94,3.897086299160402
719_94,3.8888274617579803
789_94,4.1228304700388145
804_94,4.012150351002766
810_94,3.991780548045239
848_94,4.235141906747338
860_94,4.011800950320065
908_94,3.8743030006520565
1_243,3.932115902531033
25_243,3.903855926209093
