"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.9
29_34,3.833333333333333
34_34,4.1
44_34,3.4
47_34,3.9166666666666665
48_34,2.35
52_34,2.4
73_34,4.4
95_34,4.5
97_34,4.6
101_34,3.75
110_34,4.1
115_34,3.440714285714286
117_34,4.716666666666667
118_34,4.388452380952382
127_34,4.15
131_34,5.0
145_34,2.0
149_34,4.388452380952382
151_34,4.833333333333334
153_34,2.7666666666666666
167_34,1.8
178_34,3.8
200_34,4.6
207_34,4.8
213_34,4.276666666666666
225_34,4.4
244_34,3.7
246_34,4.0
251_34,4.65
252_34,4.2
271_34,3.9
287_34,4.05
292_34,4.366666666666667
310_34,4.8
335_34,5.0
342_34,3.7600000000000002
344_34,4.276666666666666
356_34,3.45
357_34,4.3
368_34,4.4
376_34,3.6
383_34,3.0
390_34,4.05
397_34,4.388452380952382
400_34,3.4
405_34,4.6
407_34,4.85
411_34,3.85
428_34,4.05
438_34,4.05
439_34,4.066666666666666
446_34,3.866666666666667
447_34,4.2
448_34,4.5
453_34,2.5
474_34,3.95
489_34,4.8
502_34,4.7
505_34,3.8
508_34,4.5
510_34,3.901111111111111
512_34,4.24
520_34,3.7
529_34,3.825
573_34,3.45
584_34,3.925
591_34,3.5066666666666664
617_34,4.5
629_34,4.4
633_34,4.1
645_34,3.483333333333333
648_34,3.4
655_34,2.625
665_34,3.425
669_34,4.191666666666667
670_34,3.9
675_34,3.775
678_34,3.2
680_34,4.05
696_34,4.4
704_34,4.0
773_34,3.4
778_34,4.9
792_34,4.65
796_34,3.450873015873016
804_34,4.2
806_34,2.227777777777778
847_34,4.2
849_34,3.7
860_34,4.533333333333333
877_34,4.8
886_34,3.4
906_34,3.5
1_94,4.2
44_94,4.2
60_94,4.2333333333333325
64_94,3.8
108_94,3.5583333333333327
134_94,4.7
145_94,3.5
149_94,4.5166666666666675
176_94,3.4
179_94,3.6
195_94,4.5
209_94,2.8
284_94,3.4
295_94,4.2
299_94,3.5
310_94,3.6
312_94,4.2
376_94,3.8
397_94,4.5166666666666675
411_94,3.8
445_94,3.0
448_94,4.0
480_94,3.91
488_94,3.35
502_94,3.2
512_94,4.45
555_94,3.5
579_94,4.1
583_94,3.625
622_94,4.25
633_94,4.5
640_94,4.3
676_94,4.15
699_94,3.3666666666666663
713_94,2.9
719_94,4.6
789_94,5.0
804_94,4.3
810_94,4.4
848_94,4.45
860_94,3.96
908_94,4.1
1_243,4.5
25_243,4.0
49_243,3.5
64_243,3.7
167_243,3.2
179_243,3.6
210_243,3.8
226_243,4.683333333333334
249_243,4.6
298_243,4.0
299_243,3.7
312_243,3.6
317_243,4.966666666666667
323_243,3.8200000000000003
335_243,3.916666666666667
346_243,3.6
367_243,4.5
391_243,3.6
400_243,4.683333333333334
491_243,4.6
