"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.602050133847537
29_34,4.070297080465416
34_34,4.109471910315308
44_34,3.7299406620801974
47_34,4.1283457286426595
48_34,3.364420944815304
52_34,2.705427623481609
73_34,4.466146902219787
95_34,4.414759263261807
97_34,4.318766698416879
101_34,3.6102608087432007
110_34,3.975301591173988
115_34,3.3784559441360784
117_34,4.192836406319192
118_34,4.233969701724118
127_34,3.599332921609646
131_34,4.415310717463003
145_34,2.9375042822965924
149_34,4.233969701724118
151_34,4.371246518915149
153_34,3.458334014894379
167_34,2.048449919350944
178_34,4.005276714598342
200_34,4.318766698416879
207_34,4.467657976634343
213_34,4.072158057553885
225_34,4.334412616047935
244_34,3.807274417318151
246_34,3.702930943667242
251_34,4.387634666969865
252_34,4.279224554379731
271_34,3.65381731929955
287_34,4.2046354042900465
292_34,4.286101524193358
310_34,4.224218479182813
335_34,4.004760246855758
342_34,4.152972361167433
344_34,4.072158057553885
356_34,3.9134485911570183
357_34,4.033029392280769
368_34,4.235807476463228
376_34,3.8904607063557957
383_34,3.213616076347969
390_34,4.2046354042900465
397_34,4.233969701724118
400_34,3.779737123926393
405_34,4.414153521722573
407_34,4.397984250731072
411_34,3.965336067019712
428_34,4.2046354042900465
438_34,4.2046354042900465
439_34,4.2934240268520645
446_34,4.089719524126924
447_34,4.1791243381105
448_34,4.171216562810755
453_34,3.0736475329118065
474_34,4.052482283190558
489_34,4.208667713414394
502_34,4.299400166963411
505_34,3.738201780557333
508_34,4.016195183386786
510_34,3.750085885949464
512_34,4.059274856557332
520_34,3.9326364446903934
529_34,3.8795572302986763
573_34,3.5828887847296333
584_34,3.6309718851261437
591_34,3.529198739283339
617_34,4.016195183386786
629_34,4.305503637256888
633_34,4.1683638109811385
645_34,3.70445955065171
648_34,4.084281897925195
655_34,3.405029029479619
665_34,3.5858044471548647
669_34,4.386323285842156
670_34,4.051972101422856
675_34,3.644185757827289
678_34,3.5261609246720154
680_34,4.2046354042900465
696_34,4.364370183482853
704_34,4.173240974757202
773_34,3.8756784126351995
778_34,3.8969547021269038
792_34,4.258228525859263
796_34,3.6827724309444916
804_34,4.042650126473301
806_34,2.936723360675475
847_34,4.337325516722676
849_34,3.715603353368804
860_34,4.082152001102164
877_34,4.501462621817193
886_34,3.6152402418622747
906_34,3.145883185382614
1_94,3.9787620909008985
44_94,3.786259931637399
60_94,4.060868801721699
64_94,3.898582476748353
108_94,3.4169672387403613
134_94,4.066620636513363
145_94,3.3370039318857505
149_94,4.552106533662418
176_94,3.6284628983095515
179_94,3.743393141175239
195_94,4.334301138468677
209_94,3.5311998147892876
284_94,3.8520484609494825
295_94,4.1137408101959965
299_94,3.559334272873023
310_94,3.9893111544973685
312_94,4.348359084755291
376_94,4.020082485934813
397_94,4.552106533662418
411_94,3.8476367345501874
445_94,3.7232555999402477
448_94,4.297998718397984
480_94,4.236074354901718
488_94,3.2662789177287848
502_94,3.985026265980545
512_94,4.4049444289263375
555_94,3.8475206663400967
579_94,4.23872952807834
583_94,3.680205311501828
622_94,4.550816908796396
633_94,4.334678007415048
640_94,4.395850185688645
676_94,4.295582516412906
699_94,3.677106852537254
713_94,3.240079639733763
719_94,4.516588172996165
789_94,4.3904919505237885
804_94,4.119591832960693
810_94,4.17829047941797
848_94,4.29579487674563
860_94,3.8376151565690138
908_94,4.102463318540375
1_243,4.201307156566613
25_243,3.4543586779466677
49_243,3.6911217537734053
64_243,3.886773285349896
167_243,2.588722834054491
179_243,3.9032157155976934
210_243,3.88724424561447
226_243,4.542084988633524
249_243,4.230230405405672
298_243,4.04464533828494
299_243,3.7722092970384624
312_243,3.923544297988682
317_243,4.466810701765234
323_243,4.13344043139892
335_243,3.752339358150662
346_243,3.9758692635464548
367_243,3.9538401112232737
391_243,3.585628702331815
400_243,4.542084988633524
491_243,4.1983277415138005
501_243,4.2556539038379775
544_243,3.940106367132927
548_243,3.696803844924218
592_243,3.619746135793229
637_243,3.628042689433055
683_243,3.517130580704215
698_243,3.6381579477555896
699_243,3.4543586779466677
783_243,4.222946377942055
816_243,3.6157486659560907
900_243,4.03653137185186
1_277,4.266121515384771
9_277,4.285862998602042
35_277,3.598537858126658
52_277,3.191587001427365
57_277,4.159924798240976
58_277,4.270552429271326
99_277,4.285862998602042
115_277,4.102388961116076
131_277,4.186299718634663
134_277,3.8047248349282934
145_277,4.0811148382278795
151_277,4.2089509186980525
157_277,3.5341196460048723
179_277,3.1428130161746735
