"USER_ID_MOVIE_ID","PREDICTED_RATING"
262_1048,3.7888795443220133
97_1048,3.7072899552666345
604_1048,3.999562711858653
195_1048,3.896540462500648
177_1048,4.030873472862075
209_1048,3.9564867177255465
665_1048,4.198772557368298
190_1048,3.374249234844943
438_1048,4.050493078362621
659_1048,3.356906608445935
75_1048,3.0823227896309264
323_1048,4.2077552162120995
53_1048,3.19540073411829
813_1048,4.293679329606029
548_1048,4.111375063650874
339_1048,4.2622192618238985
56_1048,4.102799440857588
763_1048,4.384438915479794
654_1048,4.264907677283737
419_1048,3.3256926991015834
23_1048,3.4621876602030537
243_1048,3.7902897752173175
601_1048,4.049322751784066
421_1048,3.4154663444084354
262_372,3.4582964233560998
30_372,3.665202675670188
501_372,4.208601600122562
176_372,3.920444397265001
192_372,3.5269184514586134
771_372,3.6906917010324523
225_372,3.9959508959424332
126_372,3.5919842723642006
18_372,3.777379124474303
628_372,3.9413542402876187
215_372,4.069948862768199
105_372,3.7414571084829564
23_372,3.358537470911192
765_372,3.655233846883161
78_372,4.160480995319527
262_63,3.466916264523292
169_63,3.475495621643002
642_63,3.64986709660222
131_63,3.6852654703990337
64_63,3.347339583402764
874_63,3.637617603667098
249_63,3.996802909395627
754_63,3.653703484610527
857_63,3.636096178458925
445_63,3.7666194491829748
376_63,3.682477616256369
544_63,3.792733879006438
402_63,3.608545805429722
810_63,3.8549142892349506
227_63,3.562460808839008
484_63,4.115587768372391
651_63,3.4686694756172756
501_63,4.056496135636008
633_63,3.686727627346143
415_63,4.039178793882847
185_63,3.547395898093496
253_63,3.2025988420618283
771_63,3.795129170521651
212_63,3.789026721125649
667_63,3.730839450944391
893_63,3.7070532979291073
872_63,3.7620482928176022
171_63,3.822978721760319
54_63,3.9410253374840876
151_63,3.6360147549216566
189_63,3.589432184853747
259_63,3.9142762643631936
287_63,3.5727147683834444
99_63,3.522323597087152
450_63,3.818078213866309
215_63,4.218236815070722
447_63,3.5776578279463767
49_63,3.4955359228117975
